v1,v2,Unique_Stopword_Count,Word_Count,Stopword_Count,Unique_Stem_Count,Unique_Word_Count,Unique_Word_Count/Word_Count
spam,congratulations awarded 500 cd vouchers 125gift guaranteed  free entry 2 100 wkly draw txt music 87066 tncs wwwldewcom1win150ppmx3age16,0,18,0,18,18,1.0
spam,cashbalance currently 500 pounds  maximize cashin send cash 86688 150pmessage cc 08708800282 hgsuite3422lands roww1j6hl,0,14,0,14,14,1.0
ham,actor work work evening sleep late since unemployed moment always sleep late unemployed every day saturday,0,16,0,12,12,0.75
ham,hello got here st andrewsboy long way cold keep posted,1,10,1,10,10,1.0
ham,ha ha cool cool chikku chikkudb,0,6,0,4,4,0.6666666666666666
ham,oh ok prob,0,3,0,3,3,1.0
ham,check audreys status right,0,4,0,4,4,1.0
ham,busy here trying finish new year looking forward finally meeting you,2,11,2,11,11,1.0
ham,good afternoon sunshine dawns day  refreshed happy alive breathe air smile  think you love  always,1,15,1,15,15,1.0
ham,well know z take care me worries,1,7,1,7,7,1.0
spam,updatenow  xmas offer latest motorola sonyericsson  nokia  free bluetooth double mins  1000 txt orange call mobileupd8 08000839402 call2optoutf4q,0,18,0,18,18,1.0
spam,discount code rp176781 stop messages reply stop wwwregalportfoliocouk customer services 08717205546,0,11,0,10,10,0.9090909090909091
ham,wat uniform get,0,3,0,3,3,1.0
ham,cool text ready,0,3,0,3,3,1.0
ham,hello boytoy  geeee miss already woke up wish bed me cuddling me love ,2,13,3,12,12,0.9230769230769231
ham,spoil bed well ,0,3,0,3,3,1.0
ham,going bath message next ltgt min,0,6,0,6,6,1.0
ham,cannot keep talking people sure pay agree price pls tell want really buy much willing pay,2,17,2,16,16,0.9411764705882353
spam,thanks ringtone order reference t91 charged gbp 4 per week unsubscribe anytime calling customer services 09057039994,0,16,0,16,16,1.0
ham,say happen,0,2,0,2,2,1.0
ham,could seen mei didt recognise face,0,6,0,6,6,1.0
ham,well lot things happening lindsay new years sighs bars ptbo blue heron something going,0,14,0,14,14,1.0
ham,keep payasam rinu brings,0,4,0,4,4,1.0
ham,taught ranjith sir called me sms like that becaus hes verifying project prabu told today pa mistake me,2,18,3,17,17,0.9444444444444444
ham,guess worried must know way body repairs itself quite sure worry take slow first tests guide ovulation relax nothing said reason worry ill keep followin up,2,26,2,24,25,0.9615384615384616
ham,yeah sure give couple minutes track wallet,0,7,0,7,7,1.0
ham,hey leave it big deal take care,1,7,1,7,7,1.0
ham,hey late ah meet 945,0,5,0,5,5,1.0
spam,double mins txts 4 6months free bluetooth orange available sony nokia motorola phones call mobileupd8 08000839402 call2optoutn9dx,0,17,0,17,17,1.0
ham,took mr owl 3 licks,0,5,0,5,5,1.0
ham,customer place call you,1,4,1,4,4,1.0
ham,mm time like fun,0,4,0,4,4,1.0
spam,4mths half price orange line rental  latest camera phones 4 free phone 11mths  call mobilesdirect free 08000938767 update now or2stoptxt,1,20,1,18,19,0.95
ham,yup lunch buffet now eat already,1,6,1,6,6,1.0
ham,huh late fr dinner,0,4,0,4,4,1.0
ham,hey sat going intro pilates only kickboxing too,2,8,2,8,8,1.0
ham,morning ok,0,2,0,2,2,1.0
ham,yes think so office lap room think last days shut,1,10,1,9,9,0.9
ham,pick bout 730ish time going,0,5,0,5,5,1.0
ham,performance award calculated every two monthnot current one month period,0,10,0,10,10,1.0
ham,actually sleeping still might call back text gr8 rock sis send text wen wake,0,14,0,13,13,0.9285714285714286
ham,always putting business there put pictures ass facebook one open people ever met would think picture room would hurt you make feel violated,2,23,2,20,22,0.9565217391304348
ham,good evening sir al salam wahleykkumsharing happy newsby grace god got offer tayseertissco joinedhope fineinshah allahmeet sometimerakheshvisitor india,0,18,0,18,18,1.0
ham,hmmmkbut want change field quickly dai want get system administrator network administrator,0,12,0,10,10,0.8333333333333334
spam,free ringtone text first 87131 poly text get 87131 true tone help 0845 2814032 16 1st free tones 3xa150pw eand txt stop,0,22,0,18,19,0.8636363636363636
ham,dear chechi talk,0,3,0,3,3,1.0
ham,hair cream shipped,0,3,0,3,3,1.0
ham,none happening til get though,0,5,0,5,5,1.0
ham,yep great loxahatchee xmas tree burning ltgt starts hour,0,9,0,9,9,1.0
ham,haha get used driving usf man know lot stoners,0,9,0,9,9,1.0
ham,well slightly disastrous class pm fav darlings hope day ok coffee wld good cannot stay late tomorrow time  place always,2,21,2,21,21,1.0
ham,hello good week fancy drink something later,0,7,0,7,7,1.0
ham,headin towards busetop,0,3,0,3,3,1.0
ham,messagesome text missing sendername missing number missing sentdate missing missing lot everything missing sent via fullonsmscom,0,16,0,11,11,0.6875
ham,come room point iron plan weekend,0,6,0,6,6,1.0
ham,cos want thing,0,3,0,3,3,1.0
ham,okies go yan jiu too skip ard oso go cine den go mrt one blah blah blah,1,17,1,13,13,0.7647058823529411
ham,bring home wendy d,1,4,1,4,4,1.0
spam,100 dating service call 09064012103 box334sk38ch,0,6,0,6,6,1.0
ham,whatsup there want sleep,1,4,1,4,4,1.0
ham,alright new goal,0,3,0,3,3,1.0
spam,free entry a250 weekly competition text word win 80086 now 18 tc wwwtxttowincouk,1,13,1,13,13,1.0
ham,alright head minutes text meet,0,5,0,5,5,1.0
spam,send logo 2 lover  2 names joined heart txt love name1 name2 mobno eg love adam eve 07123456789 87077 yahoo pobox36504w45wq txtno 4 ads 150p,0,25,0,23,23,0.92
ham,yesfrom last week taking live call,0,6,0,6,6,1.0
spam,someone contacted dating service entered phone fancy you find call landline 09111032124  pobox12n146tf150p,1,13,1,13,13,1.0
ham,siva hostel aha,0,3,0,3,3,1.0
spam,urgent mobile number awarded a2000 prize guaranteed call 09058094455 land line claim 3030 valid 12hrs,0,15,0,15,15,1.0
ham,send friends receive something voice speaking expression 1childish 2naughty 3sentiment 4rowdy 5ful attitude 6romantic 7shy 8attractive 9funny ltgt irritating ltgt lovable reply me,1,23,1,22,22,0.9565217391304348
ham,ok ok guess,0,3,0,2,2,0.6666666666666666
ham,aathiwhere dear,0,2,0,2,2,1.0
ham,pain urination thing else,0,4,0,4,4,1.0
ham,7 esplanade i mind giving lift cos got car today,1,10,1,10,10,1.0
ham,wnt buy bmw car urgentlyits vry urgentbut hv shortage ltgt lacsthere source arng dis amt ltgt lacsthat prob,0,18,0,17,17,0.9444444444444444
ham,home watching tv lor,0,4,0,4,4,1.0
ham,usually take fifteen fucking minutes respond yes question,0,8,0,8,8,1.0
spam,congrats nokia 3650 video camera phone call 09066382422 calls cost 150ppm ave call 3mins vary mobiles 16 close 300603 post bcm4284 ldn wc1n3xx,0,23,0,21,22,0.9565217391304348
ham,booked ticket pongal,0,3,0,3,3,1.0
ham,available now like right around hillsborough amp ltgt th,1,9,1,9,9,1.0
ham,message sent askin ltgt dollars shoul pay ltgt ltgt ,0,9,0,7,7,0.7777777777777778
ham,ask g iouri told story like ten times already,0,9,0,9,9,1.0
ham,long applebees fucking take,0,4,0,4,4,1.0
ham,hi hope get txtjourney gdnow 50 mins late think,0,9,0,9,9,1.0
ham,to like love arrange,1,4,1,4,4,1.0
ham,yeshe really greatbhaji told kallis best cricketer sachin worldvery tough get out,1,12,1,12,12,1.0
ham,supposed wake gt,0,3,0,3,3,1.0
ham,oic saw tot din c me found group liao,1,9,1,9,9,1.0
ham,sorry call later,0,3,0,3,3,1.0
ham,hey hey werethe monkeespeople say monkeyaround gorgeous,0,7,0,6,6,0.8571428571428571
ham,sorry battery died come getting gram now place,1,8,1,8,8,1.0
ham,well done blimey exercise yeah kind remember wot is hmm,1,10,1,10,10,1.0
ham,get concentration dear know mind everything ,0,6,0,6,6,1.0
ham,lol  made plans new years,0,5,0,5,5,1.0
ham,10 min later k,0,4,0,4,4,1.0
ham,hanks lotsly,0,2,0,2,2,1.0
ham,thanks hope good day today,0,5,0,5,5,1.0
ham,kkwhat detail want transferacc enough,0,5,0,5,5,1.0
ham,ok tell stay out yeah tough optimistic things improve month,1,10,1,10,10,1.0
spam,loan purpose a500  a75000 homeowners  tenants welcome previously refused still help call free 0800 1956669 text back help,0,18,0,17,17,0.9444444444444444
ham,si si think ill go make oreo truffles,0,8,0,7,7,0.875
ham,look amy ure beautiful intelligent woman like lot know donaot like like donaot worry,0,14,0,11,11,0.7857142857142857
ham,hope result consistently intelligent kind start asking practicum links keep ears open best ttyl,0,14,0,14,14,1.0
ham,120 call cost guess bad miss ya need ya want ya love ya,0,13,0,10,10,0.7692307692307693
ham,going thru different feelingwavering decisions coping individualtime heal everything believe,0,10,0,10,10,1.0
ham,go phone going die stay,0,5,0,4,5,1.0
ham,great never better day gives even reasons thank god,0,9,0,9,9,1.0
spam,upgrdcentre orange customer may claim free camera phone upgrade loyalty call 0207 153 9153 offer ends 26th july tcs apply optout available,0,22,0,22,22,1.0
ham,sorry call later ok bye,0,5,0,5,5,1.0
ham,ok way railway,0,3,0,3,3,1.0
ham,great princess love giving receiving oral doggy style fave position you enjoy making love ltgt times per night ,1,18,1,17,17,0.9444444444444444
ham,put stuff roads keep getting slippery there,1,7,1,7,7,1.0
ham,going ride bike,0,3,0,3,3,1.0
ham,yup need jus wait 4 e rain 2 stop,0,9,0,9,9,1.0
ham,many company tell language,0,4,0,4,4,1.0
spam,okmail dear dave final notice collect 4 tenerife holiday 5000 cash award call 09061743806 landline tcs sae box326 cw25wx 150ppm,0,20,0,20,20,1.0
ham,long since screamed princess,0,4,0,4,4,1.0
ham,nothing meant money enters account here bank remove flat rate someone transfered ltgt account ltgt dollars got removed banks differ charges also differbe sure trust 9ja person sending account details cos,1,31,1,26,28,0.9032258064516129
spam,want 2 get laid tonight want real dogging locations sent direct 2 mob join uks largest dogging network txting moan 69888nyt ec2a 31pmessage150p,0,23,0,20,20,0.8695652173913043
ham,nice line said broken heart plz cum 1 times infront me wise trust you good 9t,2,16,2,16,16,1.0
ham,ok going head usf like fifteen minutes,0,7,0,7,7,1.0
ham,love aathilove lot,0,3,0,3,3,1.0
ham,tension ahwhat machiany problem,0,4,0,4,4,1.0
ham,k pick another 8th done,0,5,0,5,5,1.0
ham,whenre guys getting back g said thinking staying mcr,0,9,0,9,9,1.0
ham,almost there see sec,1,4,1,4,4,1.0
ham,yo carlos friends already asking you working weekend,1,8,1,8,8,1.0
ham,watching tv lor,0,3,0,3,3,1.0
ham,thank baby cannot wait taste real thing,2,8,2,8,8,1.0
ham,change fb jaykwon thuglyfe falconerf,0,5,0,5,5,1.0
ham,win really 1 side long time,0,6,0,6,6,1.0
spam,free message activate 500 free text messages replying message word free terms  conditions visit www07781482378com,0,15,0,11,12,0.8
ham,dear reached railway happen,0,4,0,4,4,1.0
ham,depends quality want type sent boye faded glory 6 want ralphs maybe 2,0,13,0,12,12,0.9230769230769231
ham,think fixed send test message,0,5,0,5,5,1.0
ham,sorry man accounts dry would want could trade back half could buy shit credit card,0,15,0,14,14,0.9333333333333333
spam,congrats 1 year special cinema pass 2 yours call 09061209465 now c suprman v matrix3 starwars3 etc 4 free bx420ip45we 150pm miss out,3,23,3,23,23,1.0
ham,sorryin meeting call later,0,4,0,4,4,1.0
ham,class ltgt reunion,0,3,0,3,3,1.0
ham,free nowcan call now,1,4,1,4,4,1.0
ham,got meh when,1,3,1,3,3,1.0
ham,nope think go monday sorry replied late,0,7,0,7,7,1.0
ham,told accenture confirm true,0,4,0,4,4,1.0
ham,kate jackson rec center 7ish right,0,6,0,6,6,1.0
ham,dear reache room,0,3,0,3,3,1.0
ham,fighting world easy either win lose bt fightng some1 close dificult lose  lose win  still lose,0,16,0,12,12,0.75
ham,i come out,2,3,2,3,3,1.0
ham,check nuerologist,0,2,0,2,2,1.0
ham,lolnice went fish water,0,4,0,4,4,1.0
spam,123 congratulations  weeks competition draw a1450 prize claim call 09050002311 b4280703 tcsstop sms 08718727868 18 150ppm,0,16,0,16,16,1.0
ham,waiting e car dats bored wat cos wait outside got nothing 2 do home stuff watch tv wat,1,18,1,16,17,0.9444444444444444
ham,maybe westshore hyde park village place near house,0,8,0,8,8,1.0
ham,know now anthony bringing money school fees pay rent stuff like that need help friend need,2,16,2,15,15,0.9375
ham,significance,0,1,0,1,1,1.0
ham,opinion me 1 2 jada 3 kusruthi 4 lovable 5 silent 6 spl character 7 matured 8 stylish 9 simple pls reply,1,22,1,22,22,1.0
ham,8 latest gs still scrounge ammo want give new ak try,0,11,0,11,11,1.0
ham,prabhai sorydarealyfrm heart sory,0,4,0,4,4,1.0
ham,lol ok forgiven ,0,3,0,3,3,1.0
ham,nojst change tat only,1,4,1,4,4,1.0
spam,guaranteed latest nokia phone 40gb ipod mp3 player a500 prize txt word collect no 83355 ibhltd ldnw15h 150pmtmsgrcvd18,1,18,1,18,18,1.0
ham,sno competition him,1,3,1,3,3,1.0
spam,boltblue tones 150p reply poly mono eg poly3 1 cha cha slide 2 yeah 3 slow jamz 6 toxic 8 come stop 4 tones txt,0,25,0,23,23,0.92
spam,credits topped httpwwwbubbletextcom renewal pin tgxxrz,0,6,0,6,6,1.0
ham,way transport less problematic sat night way want ask n join birthday feel free need know definite nos booking fri,0,20,0,19,19,0.95
ham,usually person unconscious children adults may behave abnormally ill call,0,10,0,10,10,1.0
ham,ebay might less elsewhere,0,4,0,4,4,1.0
ham,shall come get pickle,0,4,0,4,4,1.0
ham,going go get tacos,0,4,0,3,4,1.0
ham,rude campus,0,2,0,2,2,1.0
spam,urgent mobile no awarded a2000 bonus caller prize 020903 2nd attempt contact you call 08718729755 box95qu,2,16,2,16,16,1.0
ham,hi b ard 4 christmas enjoy n merry xmas,0,9,0,9,9,1.0
spam,todays offer claim a150 worth discount vouchers text yes 85023 now savamob member offers mobile cs 08717898035 a300 sub 16  unsub reply x,1,23,1,22,23,1.0
ham,yes pretty lady like single,0,5,0,5,5,1.0
spam,recieve tone within next 24hrs terms conditions please see channel teletext pg 750,0,13,0,13,13,1.0
ham,jay says doublefaggot,0,3,0,3,3,1.0
spam,private 2003 account statement 07815296484 shows 800 unredeemed sim points call 08718738001 identifier code 41782 expires 181104,0,17,0,17,17,1.0
ham,todaysundaysunday holidayso work,0,3,0,3,3,1.0
ham,gudnitetcpractice going,0,2,0,2,2,1.0
ham,late,0,1,0,1,1,1.0
ham,called while hoping l8r malaria know miss guys miss bani big pls give love especially great day,1,17,1,16,16,0.9411764705882353
ham,good afternoon love goes day  hope maybe got leads job think you boytoy send passionate kiss across sea,1,18,1,18,18,1.0
ham,probably going while see later tonight lt,1,7,1,7,7,1.0
ham,maybe fat fingers press buttons know do,1,7,1,7,7,1.0
ham,ummmmmaah many many happy returns day dear sweet heart happy birthday dear,0,12,0,9,9,0.75
ham,tirupur da started office call me,1,6,1,6,6,1.0
spam,wwwapplausestorecom monthlysubscription50pmessage max6month tcsc web age16 2stop txt stop,0,9,0,9,9,1.0
ham,famous quote  develop ability listen anything unconditionally without losing temper self confidence means  married,0,14,0,14,14,1.0
ham,going college pa do else ill come self pa,1,9,1,8,8,0.8888888888888888
ham,4 clock mine bash flat plan,0,6,0,6,6,1.0
ham,girl stay bed girl need recovery time id rather pass fun cooped bed,0,13,0,11,11,0.8461538461538461
ham,special there,1,2,1,2,2,1.0
ham,know need get hotel now got invitation apologise cali sweet come english blokes weddin,1,14,1,14,14,1.0
ham,sorry took long omw,0,4,0,4,4,1.0
ham,wait ltgt min,0,3,0,3,3,1.0
ham,ok give 5 minutes think see her way alibi cutting hair whole time,1,13,1,13,13,1.0
ham,imagine finally get sink bath put paces maybe even eat left  also imagine feel cage cock surrounded bath water reminding always owns  enjoy cuck,0,24,0,22,22,0.9166666666666666
ham,hurry up weeddeficient like three days,1,6,1,6,6,1.0
ham,sure get acknowledgement astoundingly tactless generally faggy demand blood oath fo,0,11,0,11,11,1.0
ham,ok every night take warm bath drink cup milk see work magic still need loose weight know,0,17,0,17,17,1.0
ham,iull look frying pan case itus cheap book perhaps thatus silly frying pan isnut likely book,0,16,0,13,13,0.8125
ham,o well uv causes mutations sunscreen like essential thesedays,1,9,1,9,9,1.0
ham,lunchyou onlinewhy,0,2,0,2,2,1.0
ham,know friend already told that,1,5,1,5,5,1.0
ham,hi princess thank pics pretty you,1,6,1,6,6,1.0
ham,aiyo always c ex one know mei reply first time reply fast lucky workin huh got bao sugardad ahgee,0,19,0,18,18,0.9473684210526315
ham,hi message mei office,0,4,0,4,4,1.0
ham,thanx 4 e brownie v nice,0,6,0,6,6,1.0
ham,geeeee  love much barely stand,0,5,0,5,5,1.0
spam,gent trying contact you last weekends draw shows a1000 prize guaranteed call 09064012160 claim code k52 valid 12hrs only 150ppm,2,20,2,20,20,1.0
ham,fuck babe  miss already know  cannot let send money towards net  need  want  crave ,2,15,2,15,15,1.0
ham,ill call 2mrw ninish address icky american freek stop callin 2 bad jen k eh,0,15,0,15,15,1.0
ham,oooh bed ridden ey thinking of,1,6,1,6,6,1.0
ham,anyways go gym whatever love smiles hope ok good day babe  miss much already,0,14,0,14,14,1.0
ham,love it daddy make scream pleasure going slap ass dick,1,10,1,10,10,1.0
ham,wot want missy,0,3,0,3,3,1.0
ham,yar lor wait 4 mum 2 finish sch lunch lor whole morning stay home clean room room quite clean hee,0,20,0,17,17,0.85
ham,know lab goggles went,0,4,0,4,4,1.0
